t,x,y
1.825000000E0,1.704209527E-1,-3.003456685E-1
1.829166667E0,1.707895640E-1,-2.998865842E-1
1.833333333E0,1.708839124E-1,-2.998005329E-1
1.837500000E0,1.711987311E-1,-2.998827724E-1
1.841666667E0,1.715463353E-1,-2.995182454E-1
1.845833333E0,1.718431802E-1,-2.992119472E-1
1.850000000E0,1.719789326E-1,-2.994165583E-1
1.854166667E0,1.722627010E-1,-2.991578840E-1
1.858333333E0,1.725427948E-1,-2.985393981E-1
1.862500000E0,1.727104666E-1,-2.988528154E-1
1.866666667E0,1.728986777E-1,-2.988291617E-1
1.870833333E0,1.732480258E-1,-2.981283639E-1
1.875000000E0,1.732684507E-1,-2.984095078E-1
1.879166667E0,1.734690136E-1,-2.985683131E-1
1.883333333E0,1.737995985E-1,-2.976940937E-1
1.887500000E0,1.739289677E-1,-2.978739891E-1
1.891666667E0,1.739874526E-1,-2.984247781E-1
1.895833333E0,1.742237043E-1,-2.976174144E-1
1.900000000E0,1.744499137E-1,-2.974498989E-1
1.904166667E0,1.745331825E-1,-2.981566359E-1
1.908333333E0,1.745994439E-1,-2.975303913E-1
1.912500000E0,1.746774615E-1,-2.970374382E-1
1.916666667E0,1.747197963E-1,-2.979005328E-1
1.920833333E0,1.746797772E-1,-2.978480517E-1
1.925000000E0,1.747592232E-1,-2.968582385E-1
1.929166667E0,1.747905666E-1,-2.975103901E-1
1.933333333E0,1.746964434E-1,-2.979251286E-1
1.937500000E0,1.748761319E-1,-2.968706952E-1
1.941666667E0,1.748791020E-1,-2.971348517E-1
1.945833333E0,1.747631826E-1,-2.978690938E-1
1.950000000E0,1.747298681E-1,-2.971252276E-1
1.954166667E0,1.746256005E-1,-2.971333578E-1
1.958333333E0,1.745903267E-1,-2.979119844E-1
1.962500000E0,1.745272407E-1,-2.974905274E-1
1.966666667E0,1.745514578E-1,-2.969778889E-1
1.970833333E0,1.744659885E-1,-2.978470737E-1
1.975000000E0,1.742491995E-1,-2.978450645E-1
1.979166667E0,1.743332086E-1,-2.971569356E-1
1.983333333E0,1.742298443E-1,-2.978483148E-1
1.987500000E0,1.738715773E-1,-2.982709808E-1
1.991666667E0,1.738845663E-1,-2.974568544E-1
1.995833333E0,1.737658018E-1,-2.978493075E-1
2.000000000E0,1.735514678E-1,-2.985706748E-1
2.004166667E0,1.732924015E-1,-2.979256784E-1
2.008333333E0,1.732287444E-1,-2.979533475E-1
2.012500000E0,1.728927177E-1,-2.989089462E-1
2.016666667E0,1.728207164E-1,-2.985107013E-1
2.020833333E0,1.726733521E-1,-2.982573360E-1
2.025000000E0,1.724259701E-1,-2.991980142E-1
2.029166667E0,1.721386028E-1,-2.992213844E-1
2.033333333E0,1.720001340E-1,-2.985528013E-1
2.037500000E0,1.717034280E-1,-2.993220820E-1
2.041666667E0,1.713630049E-1,-2.998078555E-1
2.045833333E0,1.711283030E-1,-2.991920080E-1
2.050000000E0,1.709957188E-1,-2.995423336E-1
2.054166667E0,1.706542339E-1,-3.002274356E-1
2.058333333E0,1.702767230E-1,-2.998247840E-1
2.062500000E0,1.701033486E-1,-2.999545916E-1
2.066666667E0,1.698270753E-1,-3.005910148E-1
2.070833333E0,1.695772647E-1,-3.003030202E-1
2.075000000E0,1.692243742E-1,-3.005706079E-1
2.079166667E0,1.691687042E-1,-3.010370173E-1
2.083333333E0,1.688366699E-1,-3.006644980E-1
2.087500000E0,1.685339162E-1,-3.008267867E-1
2.091666667E0,1.683994992E-1,-3.015847034E-1
2.095833333E0,1.681435036E-1,-3.012099630E-1
2.100000000E0,1.678708593E-1,-3.011073171E-1
2.104166667E0,1.676611372E-1,-3.019720663E-1
2.108333333E0,1.675694924E-1,-3.019814084E-1
2.112500000E0,1.671492108E-1,-3.016246422E-1
